,Country,Requests,Dates
11520,BS,1040000,2019-04-01 00:00:00
11521,NA,1023000,2019-04-01 00:00:00
11522,SO,994000,2019-04-01 00:00:00
11523,JE,957000,2019-04-01 00:00:00
11524,BW,948000,2019-04-01 00:00:00
11525,MO,926000,2019-04-01 00:00:00
11526,SD,924000,2019-04-01 00:00:00
11527,RW,899000,2019-04-01 00:00:00
11528,PY,885000,2019-04-01 00:00:00
11529,IM,861000,2019-04-01 00:00:00
11530,FJ,843000,2019-04-01 00:00:00
11531,GY,793000,2019-04-01 00:00:00
11532,KG,781000,2019-04-01 00:00:00
11533,GU,737000,2019-04-01 00:00:00
11534,LR,710000,2019-04-01 00:00:00
11535,LY,701000,2019-04-01 00:00:00
11536,PG,632000,2019-04-01 00:00:00
11537,MW,611000,2019-04-01 00:00:00
11538,MZ,604000,2019-04-01 00:00:00
11539,SN,576000,2019-04-01 00:00:00
11540,NI,569000,2019-04-01 00:00:00
11541,CD,552000,2019-04-01 00:00:00
11542,CI,549000,2019-04-01 00:00:00
11543,AO,543000,2019-04-01 00:00:00
11544,SL,535000,2019-04-01 00:00:00
11545,BT,518000,2019-04-01 00:00:00
11546,SR,514000,2019-04-01 00:00:00
11547,GG,504000,2019-04-01 00:00:00
11548,RE,492000,2019-04-01 00:00:00
11549,YE,480000,2019-04-01 00:00:00
11550,BZ,462000,2019-04-01 00:00:00
11551,LA,459000,2019-04-01 00:00:00
11552,MG,448000,2019-04-01 00:00:00
11553,KY,419000,2019-04-01 00:00:00
11554,BM,404000,2019-04-01 00:00:00
11555,AW,395000,2019-04-01 00:00:00
11556,LC,371000,2019-04-01 00:00:00
11557,CW,354000,2019-04-01 00:00:00
11558,AG,332000,2019-04-01 00:00:00
11559,CU,332000,2019-04-01 00:00:00
11560,GD,327000,2019-04-01 00:00:00
11561,LS,326000,2019-04-01 00:00:00
11562,HT,321000,2019-04-01 00:00:00
11563,SZ,315000,2019-04-01 00:00:00
11564,FO,302000,2019-04-01 00:00:00
11565,GI,295000,2019-04-01 00:00:00
11566,SC,293000,2019-04-01 00:00:00
11567,TJ,277000,2019-04-01 00:00:00
11568,DJ,270000,2019-04-01 00:00:00
11569,VI,261000,2019-04-01 00:00:00
11570,BJ,261000,2019-04-01 00:00:00
11571,GM,235000,2019-04-01 00:00:00
11572,XK,235000,2019-04-01 00:00:00
11573,GN,211000,2019-04-01 00:00:00
11574,MQ,209000,2019-04-01 00:00:00
11575,SS,198000,2019-04-01 00:00:00
11576,BF,176000,2019-04-01 00:00:00
11577,VC,164000,2019-04-01 00:00:00
11578,SX,157000,2019-04-01 00:00:00
11579,MP,156000,2019-04-01 00:00:00
11580,MC,149000,2019-04-01 00:00:00
11581,ML,149000,2019-04-01 00:00:00
11582,GP,143000,2019-04-01 00:00:00
11583,TG,143000,2019-04-01 00:00:00
11584,GF,139000,2019-04-01 00:00:00
11585,CV,137000,2019-04-01 00:00:00
11586,PF,128000,2019-04-01 00:00:00
11587,TC,116000,2019-04-01 00:00:00
11588,NC,110000,2019-04-01 00:00:00
11589,AX,107000,2019-04-01 00:00:00
11590,SB,107000,2019-04-01 00:00:00
11591,KN,106000,2019-04-01 00:00:00
11592,MR,105000,2019-04-01 00:00:00
11593,VU,105000,2019-04-01 00:00:00
11594,BI,103000,2019-04-01 00:00:00
11595,TL,101000,2019-04-01 00:00:00
11596,GA,98000,2019-04-01 00:00:00
11597,DM,96000,2019-04-01 00:00:00
11598,AD,95000,2019-04-01 00:00:00
11599,WS,90000,2019-04-01 00:00:00
11600,NE,89000,2019-04-01 00:00:00
11601,GL,84000,2019-04-01 00:00:00
11602,VG,73000,2019-04-01 00:00:00
11603,BQ,68000,2019-04-01 00:00:00
11604,LI,66000,2019-04-01 00:00:00
11605,TO,57000,2019-04-01 00:00:00
11606,CG,52000,2019-04-01 00:00:00
11607,AS,46000,2019-04-01 00:00:00
11608,PW,43000,2019-04-01 00:00:00
11609,AI,40000,2019-04-01 00:00:00
11610,TD,37000,2019-04-01 00:00:00
11611,CK,36000,2019-04-01 00:00:00
11612,FM,34000,2019-04-01 00:00:00
11613,MH,30000,2019-04-01 00:00:00
11614,KI,28000,2019-04-01 00:00:00
11615,MF,26000,2019-04-01 00:00:00
11616,GQ,25000,2019-04-01 00:00:00
11617,ER,25000,2019-04-01 00:00:00
11618,YT,24000,2019-04-01 00:00:00
11619,FK,22000,2019-04-01 00:00:00
11620,SM,19000,2019-04-01 00:00:00
11621,GW,18000,2019-04-01 00:00:00
11622,NR,15000,2019-04-01 00:00:00
11623,KM,14000,2019-04-01 00:00:00
11624,CF,14000,2019-04-01 00:00:00
11625,BL,13000,2019-04-01 00:00:00
11626,VA,9000,2019-04-01 00:00:00
11627,ST,8000,2019-04-01 00:00:00
11628,IO,8000,2019-04-01 00:00:00
11629,PM,8000,2019-04-01 00:00:00
11630,MS,7000,2019-04-01 00:00:00
11631,SH,6000,2019-04-01 00:00:00
11632,AQ,5000,2019-04-01 00:00:00
11633,NF,4000,2019-04-01 00:00:00
11634,KP,3000,2019-04-01 00:00:00
11635,NU,3000,2019-04-01 00:00:00
11636,CC,3000,2019-04-01 00:00:00
11637,CX,3000,2019-04-01 00:00:00
11638,WF,2000,2019-04-01 00:00:00
11639,UM,1000,2019-04-01 00:00:00
11640,TK,1000,2019-04-01 00:00:00
11641,SJ,1000,2019-04-01 00:00:00
11642,TV,1000,2019-04-01 00:00:00
11643,PN,1000,2019-04-01 00:00:00
11644,US,3188089000,2019-05-01 00:00:00
11645,GB,805103000,2019-05-01 00:00:00
11646,IN,675924000,2019-05-01 00:00:00
11647,CA,337765000,2019-05-01 00:00:00
11648,AU,235673000,2019-05-01 00:00:00
11649,IR,198787000,2019-05-01 00:00:00
11650,DE,194315000,2019-05-01 00:00:00
11651,PK,164486000,2019-05-01 00:00:00
11652,NL,97244000,2019-05-01 00:00:00
11653,FR,92696000,2019-05-01 00:00:00
11654,IE,86104000,2019-05-01 00:00:00
11655,PH,85395000,2019-05-01 00:00:00
11656,ID,62232000,2019-05-01 00:00:00
11657,MY,59998000,2019-05-01 00:00:00
11658,IT,58422000,2019-05-01 00:00:00
11659,RU,58067000,2019-05-01 00:00:00
11660,SG,57416000,2019-05-01 00:00:00
11661,SE,54516000,2019-05-01 00:00:00
11662,BR,53539000,2019-05-01 00:00:00
11663,ZA,50137000,2019-05-01 00:00:00
11664,ES,45726000,2019-05-01 00:00:00
11665,PL,42786000,2019-05-01 00:00:00
11666,NZ,40359000,2019-05-01 00:00:00
11667,JP,39942000,2019-05-01 00:00:00
11668,NG,36417000,2019-05-01 00:00:00
11669,HK,31502000,2019-05-01 00:00:00
11670,MX,31118000,2019-05-01 00:00:00
11671,FI,30167000,2019-05-01 00:00:00
11672,NO,29295000,2019-05-01 00:00:00
11673,DK,28004000,2019-05-01 00:00:00
11674,KR,27877000,2019-05-01 00:00:00
11675,RO,27757000,2019-05-01 00:00:00
11676,AE,27581000,2019-05-01 00:00:00
11677,BE,27293000,2019-05-01 00:00:00
11678,GR,26746000,2019-05-01 00:00:00
11679,BG,26441000,2019-05-01 00:00:00
11680,IL,25012000,2019-05-01 00:00:00
11681,CH,24543000,2019-05-01 00:00:00
11682,TH,24298000,2019-05-01 00:00:00
11683,BD,23156000,2019-05-01 00:00:00
11684,--,20323000,2019-05-01 00:00:00
11685,CZ,19885000,2019-05-01 00:00:00
11686,UA,19736000,2019-05-01 00:00:00
11687,TW,18560000,2019-05-01 00:00:00
11688,AT,18478000,2019-05-01 00:00:00
11689,VN,18286000,2019-05-01 00:00:00
11690,HU,17923000,2019-05-01 00:00:00
11691,PT,17626000,2019-05-01 00:00:00
11692,RS,17611000,2019-05-01 00:00:00
11693,HR,15316000,2019-05-01 00:00:00
11694,AR,15250000,2019-05-01 00:00:00
11695,SA,14900000,2019-05-01 00:00:00
11696,KE,12745000,2019-05-01 00:00:00
11697,EG,12109000,2019-05-01 00:00:00
11698,LK,10629000,2019-05-01 00:00:00
11699,CN,10564000,2019-05-01 00:00:00
11700,AF,9724000,2019-05-01 00:00:00
11701,SK,9487000,2019-05-01 00:00:00
11702,CO,9065000,2019-05-01 00:00:00
11703,NP,8954000,2019-05-01 00:00:00
11704,CL,8942000,2019-05-01 00:00:00
11705,SI,8772000,2019-05-01 00:00:00
11706,EE,8671000,2019-05-01 00:00:00
11707,GH,7577000,2019-05-01 00:00:00
11708,LT,7350000,2019-05-01 00:00:00
11709,PR,7152000,2019-05-01 00:00:00
11710,PE,6198000,2019-05-01 00:00:00
11711,AL,5713000,2019-05-01 00:00:00
11712,QA,5501000,2019-05-01 00:00:00
11713,LV,5226000,2019-05-01 00:00:00
11714,BA,5091000,2019-05-01 00:00:00
11715,MK,5007000,2019-05-01 00:00:00
11716,TZ,4980000,2019-05-01 00:00:00
11717,KW,4911000,2019-05-01 00:00:00
11718,MA,4908000,2019-05-01 00:00:00
11719,LB,4742000,2019-05-01 00:00:00
11720,GE,4597000,2019-05-01 00:00:00
11721,ET,4585000,2019-05-01 00:00:00
11722,MM,4309000,2019-05-01 00:00:00
11723,IQ,4233000,2019-05-01 00:00:00
11724,UG,3441000,2019-05-01 00:00:00
11725,IS,3430000,2019-05-01 00:00:00
11726,TT,3371000,2019-05-01 00:00:00
11727,MT,3346000,2019-05-01 00:00:00
11728,CR,3283000,2019-05-01 00:00:00
11729,JM,3283000,2019-05-01 00:00:00
11730,KH,3220000,2019-05-01 00:00:00
11731,CY,3175000,2019-05-01 00:00:00
11732,AZ,3096000,2019-05-01 00:00:00
11733,VE,3096000,2019-05-01 00:00:00
11734,OM,3094000,2019-05-01 00:00:00
11735,BH,3077000,2019-05-01 00:00:00
11736,KZ,2919000,2019-05-01 00:00:00
11737,DO,2891000,2019-05-01 00:00:00
11738,JO,2816000,2019-05-01 00:00:00
11739,DZ,2807000,2019-05-01 00:00:00
11740,MU,2763000,2019-05-01 00:00:00
11741,ZM,2745000,2019-05-01 00:00:00
11742,LU,2719000,2019-05-01 00:00:00
11743,BY,2713000,2019-05-01 00:00:00
11744,EC,2700000,2019-05-01 00:00:00
11745,TR,2517000,2019-05-01 00:00:00
11746,PA,2224000,2019-05-01 00:00:00
11747,ZW,2186000,2019-05-01 00:00:00
11748,TN,1999000,2019-05-01 00:00:00
11749,AM,1896000,2019-05-01 00:00:00
11750,UY,1806000,2019-05-01 00:00:00
11751,MN,1727000,2019-05-01 00:00:00
11752,BN,1724000,2019-05-01 00:00:00
11753,TM,1658000,2019-05-01 00:00:00
11754,MD,1642000,2019-05-01 00:00:00
11755,GT,1627000,2019-05-01 00:00:00
11756,HN,1461000,2019-05-01 00:00:00
11757,ME,1428000,2019-05-01 00:00:00
11758,SV,1241000,2019-05-01 00:00:00
11759,CM,1166000,2019-05-01 00:00:00
11760,UZ,1149000,2019-05-01 00:00:00
11761,RW,1093000,2019-05-01 00:00:00
11762,BO,1092000,2019-05-01 00:00:00
11763,MV,1088000,2019-05-01 00:00:00
11764,BB,1071000,2019-05-01 00:00:00
11765,SY,1058000,2019-05-01 00:00:00
11766,NA,1035000,2019-05-01 00:00:00
11767,BS,1015000,2019-05-01 00:00:00
11768,BW,1003000,2019-05-01 00:00:00
11769,JE,989000,2019-05-01 00:00:00
11770,SO,988000,2019-05-01 00:00:00
11771,MO,956000,2019-05-01 00:00:00
11772,GY,932000,2019-05-01 00:00:00
11773,PY,930000,2019-05-01 00:00:00
11774,SD,924000,2019-05-01 00:00:00
11775,FJ,907000,2019-05-01 00:00:00
11776,PS,906000,2019-05-01 00:00:00
11777,IM,905000,2019-05-01 00:00:00
11778,KG,848000,2019-05-01 00:00:00
11779,LR,785000,2019-05-01 00:00:00
11780,GU,732000,2019-05-01 00:00:00
11781,PG,721000,2019-05-01 00:00:00
11782,MW,644000,2019-05-01 00:00:00
11783,SL,639000,2019-05-01 00:00:00
11784,LY,620000,2019-05-01 00:00:00
11785,CD,593000,2019-05-01 00:00:00
11786,NI,589000,2019-05-01 00:00:00
11787,MZ,586000,2019-05-01 00:00:00
11788,SN,574000,2019-05-01 00:00:00
11789,SR,573000,2019-05-01 00:00:00
11790,CI,564000,2019-05-01 00:00:00
11791,BT,560000,2019-05-01 00:00:00
11792,GG,521000,2019-05-01 00:00:00
11793,AO,514000,2019-05-01 00:00:00
11794,LA,513000,2019-05-01 00:00:00
11795,BZ,468000,2019-05-01 00:00:00
11796,MG,421000,2019-05-01 00:00:00
11797,BM,419000,2019-05-01 00:00:00
11798,AW,413000,2019-05-01 00:00:00
11799,KY,410000,2019-05-01 00:00:00
11800,LC,376000,2019-05-01 00:00:00
11801,CW,367000,2019-05-01 00:00:00
11802,CU,360000,2019-05-01 00:00:00
11803,HT,351000,2019-05-01 00:00:00
11804,RE,336000,2019-05-01 00:00:00
11805,SZ,330000,2019-05-01 00:00:00
11806,YE,323000,2019-05-01 00:00:00
11807,GD,317000,2019-05-01 00:00:00
11808,GI,315000,2019-05-01 00:00:00
11809,LS,303000,2019-05-01 00:00:00
11810,AG,301000,2019-05-01 00:00:00
11811,FO,298000,2019-05-01 00:00:00
11812,BJ,278000,2019-05-01 00:00:00
11813,GM,263000,2019-05-01 00:00:00
11814,VI,263000,2019-05-01 00:00:00
11815,DJ,246000,2019-05-01 00:00:00
11816,SC,221000,2019-05-01 00:00:00
11817,GN,219000,2019-05-01 00:00:00
11818,XK,214000,2019-05-01 00:00:00
11819,SS,210000,2019-05-01 00:00:00
11820,MQ,204000,2019-05-01 00:00:00
11821,TG,188000,2019-05-01 00:00:00
11822,TJ,172000,2019-05-01 00:00:00
11823,MP,166000,2019-05-01 00:00:00
11824,VC,163000,2019-05-01 00:00:00
11825,MC,151000,2019-05-01 00:00:00
11826,SX,150000,2019-05-01 00:00:00
11827,GP,148000,2019-05-01 00:00:00
11828,BF,140000,2019-05-01 00:00:00
11829,ML,139000,2019-05-01 00:00:00
11830,TC,131000,2019-05-01 00:00:00
11831,PF,128000,2019-05-01 00:00:00
11832,AX,123000,2019-05-01 00:00:00
11833,VU,119000,2019-05-01 00:00:00
11834,KN,112000,2019-05-01 00:00:00
11835,SB,108000,2019-05-01 00:00:00
11836,BI,108000,2019-05-01 00:00:00
11837,MR,107000,2019-05-01 00:00:00
11838,CV,104000,2019-05-01 00:00:00
11839,TL,104000,2019-05-01 00:00:00
11840,NC,103000,2019-05-01 00:00:00
11841,DM,102000,2019-05-01 00:00:00
11842,GA,90000,2019-05-01 00:00:00
11843,WS,90000,2019-05-01 00:00:00
11844,AD,87000,2019-05-01 00:00:00
11845,NE,84000,2019-05-01 00:00:00
11846,VG,80000,2019-05-01 00:00:00
11847,GL,78000,2019-05-01 00:00:00
11848,LI,70000,2019-05-01 00:00:00
11849,BQ,66000,2019-05-01 00:00:00
11850,GF,66000,2019-05-01 00:00:00
11851,TO,58000,2019-05-01 00:00:00
11852,AS,51000,2019-05-01 00:00:00
11853,CG,48000,2019-05-01 00:00:00
11854,AI,38000,2019-05-01 00:00:00
11855,CK,36000,2019-05-01 00:00:00
11856,FM,36000,2019-05-01 00:00:00
11857,PW,36000,2019-05-01 00:00:00
11858,MF,29000,2019-05-01 00:00:00
11859,FK,29000,2019-05-01 00:00:00
11860,GQ,28000,2019-05-01 00:00:00
11861,MH,27000,2019-05-01 00:00:00
11862,KI,25000,2019-05-01 00:00:00
11863,YT,24000,2019-05-01 00:00:00
11864,TD,22000,2019-05-01 00:00:00
11865,ER,22000,2019-05-01 00:00:00
11866,SM,21000,2019-05-01 00:00:00
11867,GW,19000,2019-05-01 00:00:00
11868,KM,15000,2019-05-01 00:00:00
11869,NR,15000,2019-05-01 00:00:00
11870,VA,13000,2019-05-01 00:00:00
11871,CF,12000,2019-05-01 00:00:00
11872,IO,10000,2019-05-01 00:00:00
11873,ST,9000,2019-05-01 00:00:00
11874,PM,7000,2019-05-01 00:00:00
11875,MS,7000,2019-05-01 00:00:00
11876,BL,6000,2019-05-01 00:00:00
11877,SH,6000,2019-05-01 00:00:00
11878,AQ,5000,2019-05-01 00:00:00
11879,CX,4000,2019-05-01 00:00:00
11880,NF,4000,2019-05-01 00:00:00
11881,KP,3000,2019-05-01 00:00:00
11882,NU,3000,2019-05-01 00:00:00
11883,WF,2000,2019-05-01 00:00:00
11884,CC,2000,2019-05-01 00:00:00
11885,UM,1000,2019-05-01 00:00:00
11886,SJ,1000,2019-05-01 00:00:00
11887,TK,1000,2019-05-01 00:00:00
11888,US,2974759000,2019-06-01 00:00:00
11889,GB,734561000,2019-06-01 00:00:00
11890,IN,622971000,2019-06-01 00:00:00
11891,CA,319793000,2019-06-01 00:00:00
11892,AU,226807000,2019-06-01 00:00:00
11893,DE,189018000,2019-06-01 00:00:00
11894,IR,185395000,2019-06-01 00:00:00
11895,PK,143624000,2019-06-01 00:00:00
11896,PH,98499000,2019-06-01 00:00:00
11897,NL,91320000,2019-06-01 00:00:00
11898,IE,88807000,2019-06-01 00:00:00
11899,FR,78098000,2019-06-01 00:00:00
11900,RU,62850000,2019-06-01 00:00:00
11901,ID,60292000,2019-06-01 00:00:00
11902,BR,55214000,2019-06-01 00:00:00
11903,MY,54836000,2019-06-01 00:00:00
11904,SG,53916000,2019-06-01 00:00:00
11905,IT,51209000,2019-06-01 00:00:00
11906,SE,48217000,2019-06-01 00:00:00
11907,ES,45701000,2019-06-01 00:00:00
11908,ZA,43813000,2019-06-01 00:00:00
11909,PL,40987000,2019-06-01 00:00:00
11910,NZ,39567000,2019-06-01 00:00:00
11911,JP,38942000,2019-06-01 00:00:00
11912,NG,35885000,2019-06-01 00:00:00
11913,KR,33199000,2019-06-01 00:00:00
11914,MX,29296000,2019-06-01 00:00:00
11915,HK,28529000,2019-06-01 00:00:00
11916,FI,27267000,2019-06-01 00:00:00
11917,GR,26770000,2019-06-01 00:00:00
11918,DK,26682000,2019-06-01 00:00:00
11919,AE,26253000,2019-06-01 00:00:00
11920,NO,25638000,2019-06-01 00:00:00
11921,RO,25096000,2019-06-01 00:00:00
11922,IL,24702000,2019-06-01 00:00:00
11923,BE,24661000,2019-06-01 00:00:00
11924,TH,23930000,2019-06-01 00:00:00
11925,BG,23734000,2019-06-01 00:00:00
11926,CH,21830000,2019-06-01 00:00:00
11927,BD,21159000,2019-06-01 00:00:00
11928,PT,17697000,2019-06-01 00:00:00
11929,AT,17545000,2019-06-01 00:00:00
11930,VN,17150000,2019-06-01 00:00:00
11931,CZ,16936000,2019-06-01 00:00:00
11932,TW,16807000,2019-06-01 00:00:00
11933,HU,16784000,2019-06-01 00:00:00
11934,--,16233000,2019-06-01 00:00:00
11935,RS,16225000,2019-06-01 00:00:00
11936,UA,15867000,2019-06-01 00:00:00
11937,AR,14768000,2019-06-01 00:00:00
11938,SA,14757000,2019-06-01 00:00:00
11939,HR,14058000,2019-06-01 00:00:00
11940,KE,12236000,2019-06-01 00:00:00
11941,EG,11819000,2019-06-01 00:00:00
11942,LK,10271000,2019-06-01 00:00:00
11943,AF,9565000,2019-06-01 00:00:00
11944,CL,8840000,2019-06-01 00:00:00
11945,NP,8427000,2019-06-01 00:00:00
11946,EE,8408000,2019-06-01 00:00:00
11947,CO,8226000,2019-06-01 00:00:00
11948,SK,7960000,2019-06-01 00:00:00
11949,SI,7568000,2019-06-01 00:00:00
11950,GH,7295000,2019-06-01 00:00:00
11951,LT,6697000,2019-06-01 00:00:00
11952,CN,6497000,2019-06-01 00:00:00
11953,PE,5872000,2019-06-01 00:00:00
11954,QA,5321000,2019-06-01 00:00:00
11955,AL,4956000,2019-06-01 00:00:00
11956,KW,4866000,2019-06-01 00:00:00
11957,PR,4718000,2019-06-01 00:00:00
11958,TZ,4660000,2019-06-01 00:00:00
11959,LB,4599000,2019-06-01 00:00:00
11960,MK,4593000,2019-06-01 00:00:00
11961,MA,4584000,2019-06-01 00:00:00
11962,BA,4550000,2019-06-01 00:00:00
11963,MM,4428000,2019-06-01 00:00:00
11964,IQ,4317000,2019-06-01 00:00:00
11965,GE,4296000,2019-06-01 00:00:00
11966,LV,4217000,2019-06-01 00:00:00
11967,IS,3470000,2019-06-01 00:00:00
11968,TT,3328000,2019-06-01 00:00:00
11969,KH,3274000,2019-06-01 00:00:00
11970,CR,3249000,2019-06-01 00:00:00
11971,UG,3222000,2019-06-01 00:00:00
11972,VE,3117000,2019-06-01 00:00:00
11973,CY,3042000,2019-06-01 00:00:00
11974,MT,3022000,2019-06-01 00:00:00
11975,BY,2939000,2019-06-01 00:00:00
11976,AZ,2922000,2019-06-01 00:00:00
11977,JM,2896000,2019-06-01 00:00:00
11978,OM,2802000,2019-06-01 00:00:00
11979,DZ,2790000,2019-06-01 00:00:00
11980,ET,2706000,2019-06-01 00:00:00
11981,JO,2688000,2019-06-01 00:00:00
11982,BH,2683000,2019-06-01 00:00:00
11983,MU,2635000,2019-06-01 00:00:00
11984,DO,2613000,2019-06-01 00:00:00
11985,LU,2592000,2019-06-01 00:00:00
11986,EC,2563000,2019-06-01 00:00:00
11987,ZM,2458000,2019-06-01 00:00:00
11988,KZ,2421000,2019-06-01 00:00:00
11989,PA,2228000,2019-06-01 00:00:00
11990,TN,1960000,2019-06-01 00:00:00
11991,TM,1896000,2019-06-01 00:00:00
11992,TR,1784000,2019-06-01 00:00:00
11993,UY,1766000,2019-06-01 00:00:00
11994,AM,1740000,2019-06-01 00:00:00
11995,ZW,1687000,2019-06-01 00:00:00
11996,GT,1534000,2019-06-01 00:00:00
11997,BN,1521000,2019-06-01 00:00:00
11998,MN,1483000,2019-06-01 00:00:00
11999,MD,1354000,2019-06-01 00:00:00
12000,ME,1353000,2019-06-01 00:00:00
12001,HN,1317000,2019-06-01 00:00:00
12002,CM,1128000,2019-06-01 00:00:00
12003,MV,1104000,2019-06-01 00:00:00
12004,SV,1075000,2019-06-01 00:00:00
12005,BO,1055000,2019-06-01 00:00:00
12006,RW,1034000,2019-06-01 00:00:00
12007,NA,996000,2019-06-01 00:00:00
12008,UZ,989000,2019-06-01 00:00:00
12009,BB,980000,2019-06-01 00:00:00
12010,BS,973000,2019-06-01 00:00:00
12011,JE,967000,2019-06-01 00:00:00
12012,SO,934000,2019-06-01 00:00:00
12013,IM,904000,2019-06-01 00:00:00
12014,BW,868000,2019-06-01 00:00:00
12015,PY,864000,2019-06-01 00:00:00
12016,MO,837000,2019-06-01 00:00:00
12017,PS,822000,2019-06-01 00:00:00
12018,GY,799000,2019-06-01 00:00:00
12019,FJ,787000,2019-06-01 00:00:00
12020,SY,757000,2019-06-01 00:00:00
12021,LR,679000,2019-06-01 00:00:00
12022,GU,665000,2019-06-01 00:00:00
12023,SN,654000,2019-06-01 00:00:00
12024,LY,639000,2019-06-01 00:00:00
12025,MZ,627000,2019-06-01 00:00:00
12026,SL,613000,2019-06-01 00:00:00
12027,MW,606000,2019-06-01 00:00:00
12028,KG,583000,2019-06-01 00:00:00
12029,NI,574000,2019-06-01 00:00:00
12030,SR,550000,2019-06-01 00:00:00
12031,CD,522000,2019-06-01 00:00:00
12032,GG,519000,2019-06-01 00:00:00
12033,CI,519000,2019-06-01 00:00:00
12034,PG,512000,2019-06-01 00:00:00
12035,AO,510000,2019-06-01 00:00:00
12036,BZ,461000,2019-06-01 00:00:00
12037,BT,458000,2019-06-01 00:00:00
12038,LA,430000,2019-06-01 00:00:00
12039,KY,414000,2019-06-01 00:00:00
12040,BM,407000,2019-06-01 00:00:00
12041,AW,406000,2019-06-01 00:00:00
12042,YE,400000,2019-06-01 00:00:00
12043,HT,361000,2019-06-01 00:00:00
12044,CW,356000,2019-06-01 00:00:00
12045,LC,354000,2019-06-01 00:00:00
12046,MG,326000,2019-06-01 00:00:00
12047,CU,308000,2019-06-01 00:00:00
12048,FO,307000,2019-06-01 00:00:00
12049,DJ,299000,2019-06-01 00:00:00
12050,RE,294000,2019-06-01 00:00:00
12051,GI,289000,2019-06-01 00:00:00
12052,SZ,282000,2019-06-01 00:00:00
12053,BJ,274000,2019-06-01 00:00:00
12054,AG,249000,2019-06-01 00:00:00
12055,VI,247000,2019-06-01 00:00:00
12056,GM,238000,2019-06-01 00:00:00
12057,LS,229000,2019-06-01 00:00:00
12058,SS,223000,2019-06-01 00:00:00
12059,TJ,216000,2019-06-01 00:00:00
12060,SC,208000,2019-06-01 00:00:00
12061,GD,197000,2019-06-01 00:00:00
12062,XK,181000,2019-06-01 00:00:00
12063,GN,180000,2019-06-01 00:00:00
12064,SD,176000,2019-06-01 00:00:00
12065,TG,174000,2019-06-01 00:00:00
12066,VC,156000,2019-06-01 00:00:00
12067,SX,143000,2019-06-01 00:00:00
12068,MC,141000,2019-06-01 00:00:00
12069,MQ,140000,2019-06-01 00:00:00
12070,MP,138000,2019-06-01 00:00:00
12071,ML,136000,2019-06-01 00:00:00
12072,CV,134000,2019-06-01 00:00:00
12073,PF,124000,2019-06-01 00:00:00
12074,VU,123000,2019-06-01 00:00:00
12075,GP,123000,2019-06-01 00:00:00
12076,BF,122000,2019-06-01 00:00:00
12077,TC,117000,2019-06-01 00:00:00
12078,AX,108000,2019-06-01 00:00:00
12079,BI,103000,2019-06-01 00:00:00
12080,NC,101000,2019-06-01 00:00:00
12081,KN,100000,2019-06-01 00:00:00
12082,VG,97000,2019-06-01 00:00:00
12083,TL,91000,2019-06-01 00:00:00
12084,DM,90000,2019-06-01 00:00:00
12085,NE,89000,2019-06-01 00:00:00
12086,GA,81000,2019-06-01 00:00:00
12087,WS,81000,2019-06-01 00:00:00
12088,SB,80000,2019-06-01 00:00:00
12089,AD,80000,2019-06-01 00:00:00
12090,MR,78000,2019-06-01 00:00:00
12091,GL,74000,2019-06-01 00:00:00
12092,BQ,64000,2019-06-01 00:00:00
12093,LI,63000,2019-06-01 00:00:00
12094,GF,56000,2019-06-01 00:00:00
12095,CG,51000,2019-06-01 00:00:00
12096,TO,51000,2019-06-01 00:00:00
12097,AS,38000,2019-06-01 00:00:00
12098,CK,38000,2019-06-01 00:00:00
12099,AI,36000,2019-06-01 00:00:00
12100,MF,33000,2019-06-01 00:00:00
12101,PW,32000,2019-06-01 00:00:00
12102,GQ,29000,2019-06-01 00:00:00
12103,FM,29000,2019-06-01 00:00:00
12104,FK,28000,2019-06-01 00:00:00
12105,KI,22000,2019-06-01 00:00:00
12106,TD,22000,2019-06-01 00:00:00
12107,MH,22000,2019-06-01 00:00:00
12108,SM,19000,2019-06-01 00:00:00
12109,GW,18000,2019-06-01 00:00:00
12110,NR,16000,2019-06-01 00:00:00
12111,YT,16000,2019-06-01 00:00:00
12112,CF,13000,2019-06-01 00:00:00
12113,ER,11000,2019-06-01 00:00:00
12114,VA,11000,2019-06-01 00:00:00
12115,KM,11000,2019-06-01 00:00:00
12116,MS,9000,2019-06-01 00:00:00
12117,IO,8000,2019-06-01 00:00:00
12118,BL,8000,2019-06-01 00:00:00
12119,ST,8000,2019-06-01 00:00:00
12120,PM,7000,2019-06-01 00:00:00
12121,SH,6000,2019-06-01 00:00:00
12122,AQ,5000,2019-06-01 00:00:00
12123,NF,4000,2019-06-01 00:00:00
12124,CX,3000,2019-06-01 00:00:00
12125,KP,3000,2019-06-01 00:00:00
12126,NU,2000,2019-06-01 00:00:00
12127,CC,2000,2019-06-01 00:00:00
12128,WF,2000,2019-06-01 00:00:00
12129,UM,1000,2019-06-01 00:00:00
12130,SJ,1000,2019-06-01 00:00:00
12131,TK,1000,2019-06-01 00:00:00
12132,TV,1000,2019-06-01 00:00:00
12133,US,3131452000,2019-07-01 00:00:00
12134,GB,748023000,2019-07-01 00:00:00
12135,IN,676607000,2019-07-01 00:00:00
12136,CA,331401000,2019-07-01 00:00:00
